ticket_id,ticket_status,ticket_created_timestamp,ticket_solved_timestamp,ec_inbox,requester_name,ec_primary_root_cause,ec_request_type,ec_product_cause
zhxp-3302-3510,Open,2024-01-05 09:01:49,,Extra Care,Garry Rawcliffe,System::Information Limitation::Information Unclear,Takeover,ec_root_cause_compliance__fraud
xbcd-9186-8463,Hold,2024-03-28 02:32:53,,Extra Care,Anthea Kohler,BOD,Assessment,Account::Other
pzio-9550-3728,Hold,2024-01-10 02:47:37,,Extra Care,Shem Masterson,Knowledge::Outward Facing Information::External Publication Misleading,Escalation,Account::Access and updates
wtrf-7013-4504,Solved,2024-06-21 21:06:30,2024-07-17 00:47:54,Extra Care,Dav Luckes,Process::Org Delay::Insufficient Resource,Takeover,
rxwd-7127-9088,Hold,2024-03-12 13:51:51,,Extra Care,Allard Gammack,Process::Third Party Dependency::Third Party Error,Escalation,Accessibility
fbjk-5551-0745,Solved,2024-04-22 17:26:12,2024-05-06 04:10:24,Extra Care,Rosemarie Chapell,People::Incorrect Action::Procedural Adherence,Assessment,
sloq-1192-3229,Open,2024-06-21 09:30:22,,Extra Care,Rebe Rouge,Process::Org Delay::Insufficient Resource,Handling,
ftvc-4803-7085,Open,2024-03-10 10:58:58,,Extra Care,Anita North,People::Customer Engagement::Agent Understanding,Assessment,
ykge-7633-3752,Solved,2024-04-16 14:23:22,,Extra Care,Homerus Marczyk,People::Vulnerability::Identification,Handling,ec_root_cause_compliance__fraud
oips-6236-6748,Open,2024-03-21 02:24:45,,Extra Care,Bartie Branche,System::Information Limitation::Information Unclear,Handling,Money Moving::Wise Card::Card failure
smch-8106-2121,Closed,2024-05-27 07:57:12,2024-06-14 01:40:22,Extra Care,Randal Sayles,Process::Third Party Dependency::Third Party Error (Partner),Escalation,
luzx-7748-4132,Open,2024-01-31 19:09:39,,Extra Care,Mohandis Astbury,System::Information Limitation::Information Unclear,Takeover,Money Moving::Wise Card::Card failure
heyj-4510-0268,Hold,2024-03-29 16:54:53,,Extra Care,Casie McGeever,System::False Positive Outcome::Incorrect System Intervention,Takeover,KYC::POAT
nrmf-7493-3206,Hold,2024-04-21 11:48:24,,Extra Care,Dewitt Flaubert,People::Incorrect Action::Procedural Adherence,Takeover,Money Moving::Wise Card::Dispute
drjt-4770-6789,Solved,2024-01-27 06:25:04,2024-02-03 16:06:22,Extra Care,Nichole Alexsandrev,People::Customer Engagement::Tonal Issues,Escalation,
bpks-5240-8446,Hold,2024-03-18 23:53:07,,Extra Care,Nilson Jauncey,Process::Internal Process Issue::Unmonitored Channel,Takeover,
mfii-2345-1918,Solved,2024-01-10 14:33:15,2024-01-12 07:40:07,Extra Care,Corilla Pittel,System::Automation Issue::Intervention Failure,Takeover,
ivzi-3057-5507,Closed,2024-04-02 10:36:33,,Extra Care,Gery Fassbender,BOD,Takeover,
ahea-5425-7349,Hold,2024-03-04 01:28:17,,Extra Care,Jessa Blunsden,Process::Internal Process Issue::Unmonitored Channel,Escalation,
hbjy-5242-1581,Solved,2024-02-10 00:03:26,2024-03-01 07:49:36,Extra Care,Susan Gateman,System::Information Limitation::Information Unclear,Takeover,Compliance::AML::Check
jrwx-0286-7657,Hold,2024-01-02 15:38:26,,Extra Care,Heywood Lemm,Process::Third Party Dependency::Third Party Access,Takeover,KYC::CDD::SOW issue
mkok-0042-3187,Hold,2024-05-22 09:04:04,,Extra Care,Jenn Shegog,System::Automation Issue::Tooling Failure,Escalation,
pdfp-3645-4242,Solved,2024-05-18 16:02:10,2024-05-19 09:46:25,Extra Care,Ingunna Langlois,Do not select::Customer Input or Error,Escalation,
czxu-0333-9575,Closed,2024-04-14 16:57:18,2024-05-08 15:37:15,Extra Care,Estrellita Croyser,People::Incorrect Action::Incorrect Escalation,Takeover,KYC::Other
lmfu-4159-9196,Closed,2024-06-18 15:54:39,2024-07-14 12:32:17,Extra Care,Annmaria Waddingham,Process::Third Party Dependency::Third Party Error (Partner),Assessment,Money Moving::Wise Card::Account change effect
bfev-6642-7553,Solved,2024-05-03 20:57:34,2024-05-13 21:09:36,Extra Care,Lorraine Ambrosi,Process::Internal Process Issue::Gap in Process,Takeover,Money Moving::Wise Card::Dispute
nxwz-5910-8402,Hold,2024-04-25 23:56:12,,Extra Care,Robenia Rearden,Process::Internal Process Issue::Gap in Process,Handling,KYC::Verification::IDWL
ihxd-6352-1090,Closed,2024-01-26 14:33:10,2024-01-27 00:31:38,Extra Care,Adrian Sheirlaw,System::False Positive Outcome::Incorrect System Intervention,Escalation,Money Moving::Balances
fzrg-4576-4800,Hold,2024-04-23 23:35:34,,Extra Care,Kial Woodison,Knowledge::Outward Facing Information::External Publication Misleading,Takeover,Accessibility
kwrs-2842-2317,Solved,2024-01-27 21:53:43,,Extra Care,Ludovico Gerhartz,Knowledge::Knowledge Base::KB Missing,Takeover,KYC::POAT
uqfz-8774-2101,Closed,2024-04-25 06:54:47,2024-05-15 10:43:57,Extra Care,Kriste Macauley,Process::Internal Process Issue::Unmonitored Channel,Assessment,
scoh-5642-5757,Hold,2024-01-13 16:03:58,,Extra Care,Cherilynn Heinzler,Process::Third Party Dependency::Third Party Info Delay,Escalation,
kptv-8706-2427,Hold,2024-06-09 00:36:07,,Extra Care,Anatol Bogeys,System::Automation Issue::Tooling Failure,Assessment,
fzfi-6368-3951,Closed,2024-05-25 20:39:45,,Extra Care,Erika Cowern,Process::Third Party Dependency::Third Party Error (Partner),Handling,
mfhv-3597-1765,Open,2024-03-20 03:22:15,,Extra Care,Sharline Dingsdale,BOD,Escalation,
jmbh-0284-4000,Solved,2024-06-16 08:47:21,,Extra Care,Luciana Rushmer,Knowledge::Outward Facing Information::External Publication Misleading,Assessment,
rbth-5903-9270,Hold,2024-04-28 04:32:19,,Extra Care,Johny Studd,People::Incorrect Action::Procedural Accuracy,Handling,
jkai-3063-5206,Closed,2024-05-19 20:20:11,2024-06-11 01:41:13,Extra Care,Joann Thripp,People::Incorrect Action::Incorrect Guidance,Handling,
sjwp-0489-0471,Open,2024-02-21 01:50:50,,Extra Care,Colline Lippo,System::Automation Issue::Tooling Failure,Takeover,Compliance::AML::Deactivation
dfyw-4623-5319,Solved,2024-02-13 23:56:07,2024-03-13 15:35:59,Extra Care,Gery Ferentz,Do not select::Customer Input or Error,Takeover,
mcji-0319-3561,Hold,2024-02-22 18:13:41,,Extra Care,Cob Birk,System::Customer Usage Issue::Customer Input or Error,Escalation,KYC::Deactivation
crks-3729-2224,Solved,2024-04-27 15:51:37,2024-05-01 02:43:14,Extra Care,Rosabel Klainman,System::Customer Usage Issue:Technical Issues,Assessment,
pnje-8919-8583,Open,2024-01-16 20:26:08,,Extra Care,Gabey Casserley,Process::Third Party Dependency::Third Party Info Delay,Takeover,
rhrp-2707-2333,Open,2024-05-22 09:46:47,,Extra Care,Charo Gaythor,Process::Third Party Dependency::Third Party Error,Assessment,
rdvj-6941-2292,Hold,2024-06-13 16:42:38,,Extra Care,Enrique Mandy,People::Incorrect Action::Procedural Adherence,Assessment,
sayo-7834-2859,Hold,2024-02-27 04:52:54,,Extra Care,Alessandra Dowe,People::External Engagement::Third Party Engagement,Handling,Account::Access and updates
qezc-5795-4672,Open,2024-05-31 20:19:19,,Extra Care,Amandi Stiffkins,Process::Internal Process Issue::Unmonitored Channel,Escalation,
voon-3635-1573,Open,2024-03-22 09:43:12,,Extra Care,Barty Crucitti,Process::Expectation Gap::Compliance Gap,Escalation,Money Moving::Wise Card::Dispute
wcza-5753-4635,Closed,2024-04-04 17:40:57,2024-04-19 09:16:51,Extra Care,Loutitia Ferris,Process::Expectation Gap::Speed Gap,Takeover,KYC::CDD::SOW Deactivation
uogl-5106-0263,Closed,2024-06-08 06:46:55,2024-07-04 20:06:58,Extra Care,Ruddie Pelling,People::Customer Engagement::Unreasonable Delay,Assessment,KYC::Other
rrkp-5174-1657,Solved,2024-04-18 21:17:02,2024-05-11 20:45:36,Extra Care,Ole Gooms,Do not select::Customer Input or Error,Takeover,Compliance::AML::Check
fnwc-2479-1684,Open,2024-01-03 01:08:26,,Extra Care,Linoel Stapleford,Process::Expectation Gap::Speed Gap,Escalation,
liil-5537-0893,Closed,2024-02-01 10:55:27,2024-03-02 11:05:06,Extra Care,Denys Dicky,People::Customer Engagement::Unclear Communication,Assessment,Compliance::AML::Check
yucr-1012-5242,Open,2024-05-23 13:55:46,,Extra Care,Francklin Kettow,People::Vulnerability::Appropriate Accommodation,Handling,KYC::Deactivation
qbji-3974-1989,Hold,2024-03-30 13:03:31,,Extra Care,Marieann Wearing,People::Incorrect Action::Incomplete Outcome,Handling,KYC::Verification::Missing document
gpds-3348-1458,Hold,2024-05-14 04:36:08,,Extra Care,Conrado McAtamney,Process::Org Delay::Insufficient Resource,Escalation,
aejq-1439-1292,Solved,2024-04-25 11:05:08,,Extra Care,Guilbert Lawrance,Knowledge::Outward Facing Information::External Publication Misleading,Escalation,KYC::Verification::Other
cqla-5721-0941,Solved,2024-02-26 02:17:35,2024-02-27 13:37:10,Extra Care,Barbe Ellett,People::Incorrect Action::Agent Decision,Assessment,
zzvj-5534-7371,Open,2024-05-20 20:45:25,,Extra Care,Rania Osgar,People::Incorrect Action::Procedural Adherence,Escalation,KYC::Verification::IDWL
lhjo-6157-2491,Open,2024-03-26 06:14:31,,Extra Care,Lonnard Kerman,Process::Third Party Dependency::Third Party Access,Assessment,Compliance::AML::Check
mfxl-5042-2253,Solved,2024-02-07 15:55:17,2024-02-10 17:21:44,Extra Care,Eben Bunting,System::Customer Usage Issue:Technical Issues,Takeover,Compliance::Fraud::Check
bvdt-2687-6172,Hold,2024-06-13 02:59:00,,Extra Care,Melessa Demko,People::Incorrect Action::Incorrect Guidance,Handling,
rwpu-3465-8865,Solved,2024-06-05 19:54:26,2024-06-26 17:06:42,Extra Care,Horatius Florez,Process::Internal Process Issue::Gap in Process,Handling,Accessibility
dmgm-0985-1064,Closed,2024-05-04 19:56:50,2024-05-07 10:08:38,Extra Care,Ronnie Adamek,System::Customer Usage Issue:Technical Issues,Handling,Account::Access and updates
mcrr-3586-4609,Open,2024-02-10 08:11:59,,Extra Care,Kippie Pettet,People::Vulnerability::Appropriate Accommodation,Assessment,
ozkn-3497-3948,Hold,2024-04-20 01:31:00,,Extra Care,Uriah Brosius,People::Vulnerability::Identification,Assessment,KYC::POAT
obts-3304-3037,Solved,2024-04-27 23:35:33,,Extra Care,Tova Sukbhans,Knowledge::Outward Facing Information::External Publication Misleading,Escalation,Money Moving::Wise Card::Account change effect
lvql-2173-6813,Closed,2024-02-09 13:11:12,2024-03-10 22:30:56,Extra Care,Arch Birnie,Process::Third Party Dependency::Third Party Error (Partner),Escalation,KYC::CDD::SOW Deactivation
jive-9684-8614,Hold,2024-03-30 23:41:33,,Extra Care,Michelle Fake,Process::Third Party Dependency::Third Party Access,Assessment,KYC::CDD::SOW Deactivation
cwbm-3255-9997,Solved,2024-06-09 05:37:40,2024-07-07 00:32:43,Extra Care,Miguela Eliff,Do not select::Customer Input or Error,Escalation,
eyxk-1408-3692,Solved,2024-05-02 03:18:24,2024-05-27 19:01:19,Extra Care,Claudine Bankes,Process::Third Party Dependency::Third Party Info Delay,Takeover,
xoqq-1186-5147,Solved,2024-01-03 10:04:58,2024-01-22 11:47:16,Extra Care,Callida Comberbeach,Process::Third Party Dependency::Third Party Access,Takeover,Account::Access and updates
alxr-8816-4400,Hold,2024-04-04 18:48:45,,Extra Care,Hoebart McCree,System::Customer Usage Issue::Accessibility,Handling,KYC::Deactivation
juay-4835-0259,Hold,2024-05-05 02:17:29,,Extra Care,Collen Daniellot,Process::Third Party Dependency::Third Party Access,Assessment,Money Moving::Wise Card::Dispute
uefu-1707-0330,Open,2024-04-26 03:52:05,,Extra Care,Bathsheba Westall,People::Incorrect Action::Incomplete Outcome,Takeover,Compliance::Sanctions::Deactivation
ymoo-5594-3455,Hold,2024-05-04 16:28:37,,Extra Care,Fayette Shee,BOD,Assessment,
zaew-8664-3068,Solved,2024-05-11 17:46:12,2024-06-08 05:43:30,Extra Care,Erv Wannan,System::False Positive Outcome::Incorrect System Intervention,Assessment,Compliance::Surveillance
cfzk-2949-9308,Closed,2024-05-25 11:45:28,2024-06-06 19:49:07,Extra Care,Addia Doppler,People::Vulnerability::Appropriate Accommodation,Assessment,Account::Access and updates
viez-4857-8602,Hold,2024-03-05 16:56:06,,Extra Care,Ambur Wolstenholme,People::Incorrect Action::Procedural Adherence,Escalation,
hvkk-8079-1821,Hold,2024-02-20 15:42:55,,Extra Care,Mandy Sisnett,People::Incorrect Action::Incomplete Outcome,Assessment,Money Moving::Wise Card::Dispute
ctvi-8239-8765,Closed,2024-06-22 07:34:32,2024-06-25 05:05:57,Extra Care,Romonda Adnams,Do not select::Customer Input or Error,Assessment,KYC::Deactivation
lcvg-7381-0702,Open,2024-02-21 08:40:18,,Extra Care,Cordi Joannic,Do not select::Customer Input or Error,Assessment,
zbku-5879-9598,Hold,2024-02-07 03:11:57,,Extra Care,Dona Tyson,System::False Positive Outcome::Incorrect System Intervention,Assessment,
mxgi-5288-7230,Open,2024-03-06 07:20:48,,Extra Care,Worthy Arunowicz,Knowledge::Outward Facing Information::External Publication Misleading,Handling,Money Moving::Wise Card::Dispute
vubw-1279-3907,Open,2024-06-19 19:00:14,,Extra Care,Hadrian McMearty,Process::Internal Process Issue::Unmonitored Channel,Escalation,
kvqd-9659-7278,Open,2024-04-07 06:26:01,,Extra Care,Elianora Kiendl,Process::Third Party Dependency::Third Party Info Delay,Assessment,
shpv-9338-4821,Solved,2024-04-03 04:28:43,2024-04-07 00:14:52,Extra Care,Lauraine Lepope,System::Customer Usage Issue:Technical Issues,Takeover,KYC::Other
jshl-0819-8270,Closed,2024-05-02 15:26:38,2024-05-22 10:35:11,Extra Care,Haskel Spikeings,People::Incorrect Action::Agent Decision,Handling,
splh-1470-5733,Solved,2024-01-12 13:34:34,,Extra Care,Madalena Doale,Process::Third Party Dependency::Third Party Info Delay,Escalation,ec_root_cause_compliance__fraud
xncx-3634-7449,Closed,2024-05-27 05:28:28,2024-06-19 23:18:33,Extra Care,Janaya Tomaszczyk,Process::Expectation Gap::Product Gap,Assessment,
dbsm-9437-8362,Open,2024-06-25 04:31:04,,Extra Care,Pet Dioniso,System::Customer Usage Issue:Technical Issues,Handling,
vcsl-5827-4893,Solved,2024-04-01 08:30:55,2024-04-23 15:56:19,Extra Care,Bentlee Drinnan,Process::Expectation Gap::Product Gap,Escalation,Money Moving::Balances
xwbe-4122-7168,Closed,2024-06-25 17:26:42,2024-07-23 20:04:53,Extra Care,Elyn Soltan,Process::Third Party Dependency::Third Party Error,Takeover,KYC::Deactivation
saah-7133-8888,Closed,2024-05-10 07:38:14,2024-05-29 00:09:09,Extra Care,Grethel Colliard,People::Customer Engagement::Unreasonable Delay,Handling,Compliance::Fraud::Scam
vtxu-6500-5181,Hold,2024-03-26 14:54:46,,Extra Care,Mil Branwhite,People::Vulnerability::Identification,Takeover,Accessibility
wyzo-9063-0109,Closed,2024-06-06 11:22:34,2024-07-04 00:05:17,Extra Care,Julienne Mawditt,People::Incorrect Action::Incomplete Outcome,Escalation,
gkha-2095-2182,Open,2024-06-27 15:19:31,,Extra Care,Idell McGruar,Knowledge::Outward Facing Information::External Publication Misleading,Takeover,KYC::CDD::SOW Deactivation
gwgc-3670-7555,Solved,2024-02-19 16:49:42,2024-02-22 20:58:41,Extra Care,Ileana Speachley,Knowledge::Knowledge Base::KB Missing,Escalation,
lhhs-7290-2126,Open,2024-06-16 13:42:27,,Extra Care,Lilith Brechin,People::Customer Engagement::Unreasonable Delay,Escalation,
acma-7547-3357,Closed,2024-05-13 04:19:38,,Extra Care,Jeanne Josephy,Process::Expectation Gap::Speed Gap,Escalation,
vsnh-8447-3498,Solved,2024-01-02 16:34:06,2024-01-03 17:56:24,Extra Care,Elliott Oxe,People::Incorrect Action::Incorrect Guidance,Handling,Compliance::AML::Check
zzlj-7133-7747,Closed,2024-02-11 07:41:35,2024-02-15 14:24:56,Extra Care,Anny Blinman,System::Customer Usage Issue:Technical Issues,Assessment,
hibo-3529-8293,Closed,2024-04-11 21:43:49,2024-05-01 03:53:49,Extra Care,Jodie Sneesby,Process::Internal Process Issue::Gap in Process,Assessment,KYC::CDD::SOW Deactivation
uzbu-5218-7436,Solved,2024-02-28 21:14:52,,Extra Care,Rouvin Smullen,System::Customer Usage Issue::Customer Input or Error,Assessment,Money Moving::Wise Card::Account change effect
xjqv-6431-6355,Solved,2024-02-12 20:50:27,,Extra Care,Giorgia Macak,System::Customer Usage Issue::Accessibility,Escalation,
oygl-6179-9876,Solved,2024-04-22 23:25:52,2024-04-30 20:58:10,Extra Care,Noelani Elles,Process::Org Delay::Insufficient Resource,Assessment,
nxjp-2782-4839,Solved,2024-05-17 08:13:40,2024-05-30 17:48:47,Extra Care,Christina Lumpkin,Knowledge::Knowledge Base::KB Missing,Takeover,
wyhc-7982-1433,Open,2024-01-26 00:38:25,,Extra Care,Tracy Woodwin,System::Automation Issue::Tooling Failure,Escalation,Compliance::Fraud::Check
ywlz-8330-8608,Solved,2024-02-25 11:50:24,2024-03-18 14:15:19,Extra Care,Lowell Adam,System::Customer Usage Issue::Customer Input or Error,Handling,Money Moving::Wise Card::Card failure
lgmd-1757-5350,Solved,2024-02-26 02:00:34,2024-03-20 18:08:28,Extra Care,Kassi Holehouse,System::Automation Issue::Tooling Failure,Assessment,
fmpk-5747-1476,Hold,2024-04-18 04:33:26,,Extra Care,Jenifer Tomanek,Process::Expectation Gap::Product Gap,Assessment,KYC::Verification::IDWL
csqf-5040-6573,Closed,2024-02-29 15:23:12,2024-03-26 23:25:58,Extra Care,Sibylla Moss,System::False Positive Outcome::Incorrect System Intervention,Takeover,KYC::Verification::Missing document
cvef-4298-2332,Closed,2024-06-06 09:03:55,2024-07-06 01:20:41,Extra Care,Ian Follet,Process::Internal Process Issue::Gap in Process,Escalation,Money Moving::Wise Card::Account change effect
pajw-5071-1464,Closed,2024-04-02 14:09:50,2024-04-30 04:38:43,Extra Care,Danny Glasheen,System::Customer Usage Issue:Technical Issues,Handling,KYC::Verification::IDWL
pkpz-9354-0769,Solved,2024-06-01 22:41:44,2024-06-30 00:21:33,Extra Care,Auroora Hrinchenko,System::Automation Issue::Tooling Failure,Escalation,
egpi-6436-7347,Solved,2024-06-29 07:34:27,,Extra Care,Minor Graveney,Process::Third Party Dependency::Third Party Error,Handling,Compliance::AML::Check
lnft-8216-0492,Open,2024-01-27 16:09:32,,Extra Care,Debra Pepler,People::Customer Engagement::Unclear Communication,Escalation,
nbbd-2268-4671,Hold,2024-06-16 08:09:17,,Extra Care,Melesa Shakespear,People::Incorrect Action::Procedural Adherence,Handling,Compliance::Sanctions::Check
jpxu-6608-3075,Closed,2024-02-28 23:29:54,,Extra Care,Jemmy Piche,People::Incorrect Action::Incorrect Escalation,Handling,Compliance::Sanctions::Deactivation
bzwo-6829-5262,Closed,2024-01-02 15:50:40,2024-01-24 12:05:44,Extra Care,Dana Dugmore,People::Incorrect Action::Procedural Accuracy,Assessment,
zedn-2048-2533,Solved,2024-06-24 18:47:19,2024-06-30 13:13:15,Extra Care,Angelina Pawling,Process::Org Delay::Insufficient Resource,Assessment,
qrvk-1913-7893,Solved,2024-01-26 16:34:57,2024-02-18 22:09:52,Extra Care,Chelsie Batcheldor,Process::Expectation Gap::Product Gap,Assessment,Money Moving::Transfer
gfom-5041-9517,Hold,2024-04-26 08:22:45,,Extra Care,Timotheus Gartin,Process::Third Party Dependency::Third Party Info Delay,Handling,Accessibility
wsub-9110-1011,Hold,2024-03-27 10:53:40,,Extra Care,Tedd Iacopetti,System::Automation Issue::Intervention Failure,Takeover,Money Moving::Transfer
iauz-8834-5393,Solved,2024-05-13 16:43:47,2024-06-09 20:19:38,Extra Care,Chantal Huban,Do not select::Customer Input or Error,Assessment,
hijq-3825-8359,Solved,2024-06-23 13:27:53,2024-07-09 23:45:40,Extra Care,Ruprecht Denisot,People::Incorrect Action::Procedural Accuracy,Escalation,
lmjf-5793-3253,Solved,2024-05-03 11:25:11,2024-05-31 17:36:03,Extra Care,Anya Drever,Process::Expectation Gap::Compliance Gap,Handling,Compliance::Sanctions::Deactivation
pfwz-8852-0757,Solved,2024-05-30 21:16:58,2024-06-28 17:50:19,Extra Care,Hanni Pimlock,People::Customer Engagement::Unclear Communication,Escalation,KYC::POAT
bwap-2642-3854,Hold,2024-03-20 12:51:56,,Extra Care,Vladimir Stoneman,Process::Internal Process Issue::Unmonitored Channel,Handling,
mslz-2695-6952,Open,2024-01-06 07:02:23,,Extra Care,Juan Woolvett,BOD,Handling,KYC::Verification::Other
zgoy-3018-5729,Open,2024-05-18 09:35:27,,Extra Care,Miller Franchi,People::Vulnerability::Identification,Escalation,KYC::Verification::IDWL
jffw-9134-5350,Solved,2024-01-06 18:00:00,,Extra Care,Kamila Palfreman,Process::Third Party Dependency::Third Party Info Delay,Handling,Compliance::Fraud::Check
jpdm-1362-9207,Solved,2024-01-14 10:59:40,2024-01-30 18:11:30,Extra Care,Alanna Zanioletti,Process::Third Party Dependency::Third Party Error (Partner),Takeover,
khaa-8276-8746,Closed,2024-05-06 18:35:48,2024-05-07 17:47:46,Extra Care,Daisy Beuscher,System::Automation Issue::Tooling Failure,Assessment,KYC::Verification::IDWL
oogv-7241-6227,Hold,2024-06-18 06:20:41,,Extra Care,Berke Robbs,People::External Engagement::Third Party Engagement,Handling,Account::Other
mkna-5545-3878,Open,2024-04-22 00:22:31,,Extra Care,Matilde Habbijam,People::Customer Engagement::Unreasonable Delay,Takeover,Compliance::Fraud::Scam
qyns-7460-1700,Hold,2024-01-08 02:50:38,,Extra Care,Kamilah Grizard,People::Incorrect Action::Agent Decision,Assessment,
ysiv-2783-1237,Closed,2024-04-22 03:06:38,,Extra Care,Adan Damp,Knowledge::Knowledge Base::KB Missing,Handling,Account::Other
rjgs-3818-8509,Hold,2024-04-22 01:00:42,,Extra Care,Celeste Kinneally,People::Incorrect Action::Incomplete Outcome,Assessment,
aoow-4439-2871,Hold,2024-06-12 10:47:01,,Extra Care,Nesta Leppington,System::Customer Usage Issue::Customer Input or Error,Escalation,
kzcf-5581-5778,Hold,2024-04-23 00:49:11,,Extra Care,Ailina Antonucci,System::Customer Usage Issue:Technical Issues,Escalation,Compliance::Sanctions::Check
gufm-6308-3616,Closed,2024-01-18 04:51:12,2024-02-12 11:18:00,Extra Care,Elianore Peiser,Process::Expectation Gap::Speed Gap,Takeover,KYC::Verification::Missing document
dgiu-5126-9709,Closed,2024-01-14 15:31:35,2024-02-11 05:24:42,Extra Care,Doralynn O' Mulderrig,People::Incorrect Action::Incorrect Escalation,Handling,
qlcy-2402-6540,Hold,2024-02-05 17:30:52,,Extra Care,Gerald Monroe,Knowledge::Knowledge Base::KB Missing,Escalation,
zurn-5741-1956,Closed,2024-06-06 18:51:47,2024-07-06 21:27:06,Extra Care,Leroi Harms,Process::Third Party Dependency::Third Party Error (Partner),Takeover,KYC::Verification::POA
xzvz-3412-1668,Open,2024-05-04 23:17:08,,Extra Care,Marchall Dassindale,Knowledge::Knowledge Base::KB Missing,Takeover,KYC::Verification::Missing document
eafq-6213-7606,Open,2024-05-10 10:13:09,,Extra Care,Lynea Synke,People::Customer Engagement::Tonal Issues,Assessment,
xbro-9034-5073,Open,2024-06-01 04:38:29,,Extra Care,Walt Carbin,People::Vulnerability::Appropriate Accommodation,Takeover,KYC::CDD::SOW issue
xrrs-4313-2470,Hold,2024-01-29 05:37:07,,Extra Care,Natala Gerhts,People::Vulnerability::Appropriate Accommodation,Escalation,KYC::Other
rduj-5151-3543,Solved,2024-01-16 20:43:46,,Extra Care,Leland Race,People::Incorrect Action::Incorrect Guidance,Handling,Compliance::Fraud::Scam
ajoa-2462-3005,Closed,2024-03-31 03:34:16,2024-04-18 19:54:28,Extra Care,Gail Giacobillo,People::Incorrect Action::Incorrect Escalation,Assessment,
eubc-3241-6995,Open,2024-05-24 01:05:36,,Extra Care,Mollie Newnham,System::Customer Usage Issue::Accessibility,Escalation,Compliance::Fraud::ATO
eanb-7356-7982,Solved,2024-02-11 10:50:42,2024-03-10 11:11:27,Extra Care,Chrystel Preskett,People::Customer Engagement::Tonal Issues,Assessment,Compliance::Surveillance
zmod-2611-5130,Hold,2024-04-11 22:51:44,,Extra Care,Philly Hampshire,People::Customer Engagement::Tonal Issues,Escalation,Compliance::Surveillance
ldit-3329-1972,Hold,2024-03-06 17:20:31,,Extra Care,Blane Woof,People::Incorrect Action::Procedural Accuracy,Assessment,
hynw-0911-3585,Open,2024-06-14 07:13:14,,Extra Care,Tiebout Stubbings,Process::Internal Process Issue::Unmonitored Channel,Handling,Compliance::Sanctions::Check
vlnv-7052-3321,Hold,2024-01-08 02:51:33,,Extra Care,Datha Eaves,Do not select::Customer Input or Error,Assessment,Compliance::AML::Deactivation
uhdp-0447-6487,Solved,2024-05-21 15:35:35,2024-06-18 01:31:08,Extra Care,Prince Fahy,System::Customer Usage Issue::Accessibility,Assessment,Accessibility
rsck-3367-8619,Solved,2024-01-02 12:57:07,2024-01-12 11:19:39,Extra Care,Rici Kenright,People::Incorrect Action::Procedural Accuracy,Handling,KYC::Verification::IDWL
jcwm-9423-3596,Open,2024-06-26 22:58:10,,Extra Care,Dorey Leydon,People::Incorrect Action::Procedural Accuracy,Takeover,Account::Other
kcfh-4211-9595,Hold,2024-04-09 18:15:31,,Extra Care,Sallyann Jandourek,Process::Expectation Gap::Compliance Gap,Assessment,KYC::Deactivation
hvli-7088-7472,Solved,2024-01-17 05:23:41,,Extra Care,Hermie Gorhardt,System::Information Limitation::Information Unclear,Takeover,
rcsc-8397-6879,Open,2024-03-20 18:17:39,,Extra Care,Rodrique Benet,People::External Engagement::Third Party Engagement,Escalation,Money Moving::Wise Card::Dispute
kure-4754-4860,Hold,2024-01-30 21:17:42,,Extra Care,Thorvald Scarratt,Process::Expectation Gap::Speed Gap,Escalation,
phsp-0281-6580,Open,2024-01-05 21:22:25,,Extra Care,Arri Evangelinos,Process::Expectation Gap::Product Gap,Takeover,Compliance::Fraud::Check
hhpl-5876-9132,Solved,2024-05-04 22:18:07,2024-05-26 02:37:10,Extra Care,Alick Baison,Process::Expectation Gap::Speed Gap,Escalation,Compliance::Sanctions::Check
hdpp-5081-0695,Hold,2024-02-09 21:39:46,,Extra Care,Tommi Clempton,Process::Internal Process Issue::Gap in Process,Assessment,Money Moving::Transfer
nzer-9460-6666,Solved,2024-02-01 00:10:07,2024-02-20 10:59:17,Extra Care,Padgett Streetley,Do not select::Customer Input or Error,Handling,
boft-5950-8712,Hold,2024-04-09 20:44:50,,Extra Care,Arly Balasini,People::Vulnerability::Appropriate Accommodation,Escalation,
gytm-3503-0257,Closed,2024-03-05 11:08:30,,Extra Care,Sallie Lohoar,Process::Third Party Dependency::Third Party Info Delay,Assessment,
ortu-5063-8232,Closed,2024-04-26 02:56:47,2024-05-17 01:46:36,Extra Care,Selina Ferrettini,System::Customer Usage Issue:Technical Issues,Takeover,Compliance::Fraud::ATO
vznh-5279-1389,Closed,2024-04-15 22:52:41,2024-04-19 16:00:38,Extra Care,Ddene Loggie,People::Incorrect Action::Agent Decision,Escalation,Compliance::Sanctions::Deactivation
bqdg-5260-5866,Closed,2024-03-23 16:44:48,,Extra Care,Kiah Blythe,Process::Third Party Dependency::Third Party Access,Escalation,
tluf-7319-0306,Hold,2024-02-27 15:59:17,,Extra Care,Janna Mitroshinov,People::Incorrect Action::Incorrect Guidance,Assessment,Account::Access and updates
kpck-6027-5554,Solved,2024-03-04 04:37:58,2024-03-10 16:58:39,Extra Care,Gard Killiam,Process::Internal Process Issue::Unmonitored Channel,Assessment,Account::Access and updates
